k,m,q,p,eps,rank_success,gap_mean,gap_std,gap_rmse
1000,1,0.8,0.7,0.1,0.995,0.0607999999999999,0.0214656183878492,0.0446872688805212
1000,1,0.8,0.7,0.2,1.0,0.1209909999999999,0.0211210562713614,0.0817806517459967
1000,1,0.8,0.7,0.3,1.0,0.1797269999999999,0.0222637405919388,0.1223142387459449
1000,1,0.8,0.7,0.4,1.0,0.239414,0.022700041759783,0.1621808866667093
1000,1,0.8,0.7,0.5,1.0,0.299774,0.0224440785210857,0.2014787432956638
1000,1,0.8,0.7,0.6000000000000001,1.0,0.360557,0.0231433006151534,0.2405577415091853
1000,1,0.8,0.8,0.1,0.999,0.060238,0.0191793953294989,0.0441417942544251
1000,1,0.8,0.8,0.2,1.0,0.120483,0.0211063779505198,0.0822677761945708
1000,1,0.8,0.8,0.3,1.0,0.181038,0.021394211092449,0.1208685732521072
1000,1,0.8,0.8,0.4,1.0,0.240341,0.0223691103107856,0.1612168508562303
1000,1,0.8,0.8,0.5,1.0,0.300842,0.02245059164176,0.2004181478808742
1000,1,0.8,0.8,0.6000000000000001,1.0,0.3597889999999999,0.0233229165722779,0.2413394683842658
1000,1,0.8,0.8,0.7000000000000001,1.0,0.420365,0.0245707039885814,0.2807113268110142
1000,1,0.8,0.9,0.1,1.0,0.0597939999999999,0.0162589026664137,0.0433660005073098
1000,1,0.8,0.9,0.2,1.0,0.12021,0.0181630888837168,0.0818291635054398
1000,1,0.8,0.9,0.3,1.0,0.1801759999999999,0.0201307792266536,0.1215015802366373
1000,1,0.8,0.9,0.4,1.0,0.240633,0.0215595715663861,0.1608172596458477
1000,1,0.8,0.9,0.5,1.0,0.2990939999999999,0.0220856727527359,0.2021150909754143
1000,1,0.8,0.9,0.6000000000000001,1.0,0.3599979999999999,0.0235556971212245,0.2411540503495639
1000,1,0.8,0.9,0.7000000000000001,1.0,0.419509,0.0237049751074504,0.2814899021279449
1000,1,0.8,0.9,0.8,1.0,0.481218,0.0248768835535188,0.319750221266538
1000,1,0.9,0.6,0.1,1.0,0.0798559999999999,0.0218259395132405,0.0296930294850492
1000,1,0.9,0.6,0.2,1.0,0.160438,0.0214736413603578,0.0450089768823953
1000,1,0.9,0.6,0.3,1.0,0.2384929999999999,0.022555946482507,0.0655085719581796
1000,1,0.9,0.6,0.4,1.0,0.3208239999999999,0.0212598919801349,0.0819778628655322
1000,1,0.9,0.6,0.5,1.0,0.40047,0.0202214739326293,0.1015614099941508
1000,1,0.9,0.7,0.1,1.0,0.080377,0.0219022048565339,0.0293987924922095
1000,1,0.9,0.7,0.2,1.0,0.16,0.0219769649175446,0.0456344606629682
1000,1,0.9,0.7,0.3,1.0,0.240148,0.021856436118448,0.06371411146677
1000,1,0.9,0.7,0.4,1.0,0.319988,0.0219257062051052,0.0829588813810793
1000,1,0.9,0.7,0.5,1.0,0.398959,0.0217564395446879,0.1033545015952377
1000,1,0.9,0.7,0.6000000000000001,1.0,0.480407,0.0201175561902301,0.1212715836459639
1000,1,0.9,0.8,0.1,1.0,0.0796079999999999,0.0197040753801488,0.0283495326240134
1000,1,0.9,0.8,0.2,1.0,0.159403,0.0201214180032735,0.0453054411743225
1000,1,0.9,0.8,0.3,1.0,0.2392869999999999,0.0213630759024072,0.064358317255814
1000,1,0.9,0.8,0.4,1.0,0.3192379999999999,0.020973441330436,0.0834382765881463
1000,1,0.9,0.8,0.5,1.0,0.400611,0.0207964942519928,0.1015393273564484
1000,1,0.9,0.8,0.6000000000000001,1.0,0.480265,0.0203658425443815,0.1214529662050294
1000,1,0.9,0.8,0.7000000000000001,1.0,0.560923,0.0199249611059865,0.1404956191487835
1000,1,0.9,0.9,0.1,1.0,0.0802239999999999,0.0161359286126393,0.0255185814652774
1000,1,0.9,0.9,0.2,1.0,0.1588469999999999,0.0171525450240132,0.0445812180183539
1000,1,0.9,0.9,0.3,1.0,0.239534,0.019026845899015,0.0633860868014425
1000,1,0.9,0.9,0.4,1.0,0.320227,0.0199090391742253,0.0822174251603637
1000,1,0.9,0.9,0.5,1.0,0.400126,0.0203080412777928,0.1019157495189041
1000,1,0.9,0.9,0.6000000000000001,1.0,0.4803479999999999,0.0207713828703422,0.1214397793146876
1000,1,0.9,0.9,0.7000000000000001,1.0,0.5601569999999999,0.0206714697266706,0.1413610519202514
1000,1,0.9,0.9,0.8,1.0,0.6411720000000001,0.0201263381042226,0.1600968394441315
1000,2,0.6,0.6,0.1,0.735,0.019442,0.03045672747109,0.0861178030374672
1000,2,0.6,0.6,0.2,0.871,0.038828,0.0326012462531305,0.1644329407387704
1000,2,0.6,0.6,0.3,0.953,0.0578,0.0350713272916494,0.244723533809072
1000,2,0.6,0.6,0.4,0.995,0.081214,0.0332613367217933,0.3205147796904224
1000,2,0.6,0.6,0.5,0.996,0.097786,0.0347370244100565,0.4037097422654053
1000,2,0.6,0.7,0.1,0.748,0.02063,0.030245162751585,0.0849320434229625
1000,2,0.6,0.7,0.2,0.88,0.03885,0.0315043175139856,0.164197600469678
1000,2,0.6,0.7,0.3,0.952,0.0605,0.0335294829400369,0.2418333144957493
1000,2,0.6,0.7,0.4,0.989,0.080886,0.0343451684315944,0.3209550685064811
1000,2,0.6,0.7,0.5,0.997,0.099732,0.0343058167817801,0.4017339716777758
1000,2,0.6,0.7,0.6000000000000001,1.0,0.118382,0.0361787641991677,0.4829735934810515
1000,2,0.6,0.8,0.1,0.754,0.0195039999999999,0.02644112548885,0.0847233143827601
1000,2,0.6,0.8,0.2,0.912,0.0402199999999999,0.0284129353445731,0.1622841212195451
1000,2,0.6,0.8,0.3,0.974,0.058982,0.0302217310726739,0.2429035117078384
1000,2,0.6,0.8,0.4,0.996,0.0821239999999999,0.0325847570251857,0.3195400694748626
1000,2,0.6,0.8,0.5,0.998,0.09868,0.0344012942932246,0.4027902779362977
1000,2,0.6,0.8,0.6000000000000001,1.0,0.119482,0.0350035558897224,0.4817899666867297
1000,2,0.6,0.8,0.7000000000000001,1.0,0.141366,0.0388313006981985,0.5599806318079226
1000,2,0.6,0.9,0.1,0.778,0.0187659999999999,0.0234824331931056,0.0845567028685485
1000,2,0.6,0.9,0.2,0.926,0.0393379999999999,0.0259568780001662,0.1627432456355716
1000,2,0.6,0.9,0.3,0.98,0.0597939999999999,0.0282372609667953,0.2418583635105473
1000,2,0.6,0.9,0.4,0.989,0.0797159999999999,0.0307286119372742,0.3217532346379753
1000,2,0.6,0.9,0.5,0.996,0.0993599999999999,0.0349129390529258,0.4021568151853204
1000,2,0.6,0.9,0.6000000000000001,0.999,0.1215699999999999,0.0353002153705215,0.4797292194561429
1000,2,0.6,0.9,0.7000000000000001,1.0,0.1391499999999999,0.0390304095914054,0.5622050978068414
1000,2,0.6,0.9,0.8,1.0,0.1593439999999999,0.0385403557718792,0.6418130444296065
1000,2,0.7,0.6,0.1,0.892,0.040168,0.0312548979304787,0.0674963702727783
1000,2,0.7,0.6,0.2,0.99,0.078518,0.0319151727906062,0.1256003025474062
1000,2,0.7,0.6,0.3,1.0,0.12072,0.0321103203452203,0.1821300634162301
1000,2,0.7,0.6,0.4,1.0,0.15867,0.0321259268376054,0.2434567969887059
1000,2,0.7,0.6,0.5,1.0,0.200634,0.0318453791337483,0.3010533441103087
1000,2,0.7,0.7,0.1,0.899,0.0406019999999999,0.0302555283046419,0.0666528619040473
1000,2,0.7,0.7,0.2,0.993,0.0821299999999999,0.0314365289966203,0.1219860811732224
1000,2,0.7,0.7,0.3,1.0,0.1201959999999999,0.0324832379042598,0.182711751127288
1000,2,0.7,0.7,0.4,1.0,0.1586719999999999,0.0333924463235545,0.2436250069266289
1000,2,0.7,0.7,0.5,1.0,0.201896,0.0342608083236077,0.3000643664282715
1000,2,0.7,0.7,0.6000000000000001,1.0,0.2402359999999999,0.0352840653733277,0.3614883898550548
1000,2,0.7,0.8,0.1,0.914,0.039876,0.0276380260598416,0.0661663963050731
1000,2,0.7,0.8,0.2,0.997,0.0796759999999999,0.0306270638658203,0.124156932951809
1000,2,0.7,0.8,0.3,1.0,0.1212199999999999,0.0305082669837923,0.1813618261928348
1000,2,0.7,0.8,0.4,1.0,0.1598759999999999,0.0332668499757237,0.2424151645421548
1000,2,0.7,0.8,0.5,1.0,0.198734,0.0326778990923389,0.30303131851345
1000,2,0.7,0.8,0.6000000000000001,1.0,0.241096,0.0358254972086955,0.360685824506592
1000,2,0.7,0.8,0.7000000000000001,1.0,0.280036,0.0357770695097111,0.4214836651639065
1000,2,0.7,0.9,0.1,0.959,0.04012,0.0232299209905937,0.0642238584951106
1000,2,0.7,0.9,0.2,0.998,0.0796,0.0256063993503125,0.1230901783246738
1000,2,0.7,0.9,0.3,1.0,0.1182339999999999,0.0290522508125838,0.1840708233262404
1000,2,0.7,0.9,0.4,1.0,0.162438,0.0315386563258938,0.2396443114284167
1000,2,0.7,0.9,0.5,1.0,0.199906,0.0324700703644058,0.3018437675354586
1000,2,0.7,0.9,0.6000000000000001,1.0,0.24012,0.0344964868879079,0.3615279131685409
1000,2,0.7,0.9,0.7000000000000001,1.0,0.279576,0.0362465727764438,0.421982037532405
1000,2,0.7,0.9,0.8,1.0,0.318946,0.037261367305743,0.4824934942566584
1000,2,0.8,0.6,0.1,0.963,0.05992,0.0325528076405904,0.0516239479311685
1000,2,0.8,0.6,0.2,1.0,0.118174,0.0335206407659125,0.0884194774922358
1000,2,0.8,0.6,0.3,1.0,0.179916,0.0327590307869158,0.1244678593051234
1000,2,0.8,0.6,0.4,1.0,0.239718,0.032060323459696,0.1634538344609878
1000,2,0.8,0.6,0.5,1.0,0.29955,0.0314367582579656,0.202897718074896
1000,2,0.8,0.7,0.1,0.979,0.0594299999999999,0.0291652140350402,0.049956821356047
1000,2,0.8,0.7,0.2,1.0,0.1203339999999999,0.0315210091529129,0.0856694344559365
1000,2,0.8,0.7,0.3,1.0,0.178612,0.0320107817171987,0.1255337086204339
1000,2,0.8,0.7,0.4,1.0,0.240598,0.0326860639229439,0.1627154202895349
1000,2,0.8,0.7,0.5,1.0,0.2982459999999999,0.0338894080204416,0.2045776625147526
1000,2,0.8,0.7,0.6000000000000001,1.0,0.3607599999999999,0.0315813201082504,0.2413134061754548
1000,2,0.8,0.8,0.1,0.98,0.060218,0.0282310727651194,0.0487729843253414
1000,2,0.8,0.8,0.2,1.0,0.119924,0.0288205629516296,0.08509970622746
1000,2,0.8,0.8,0.3,1.0,0.179746,0.0309093978407033,0.1241590109496689
1000,2,0.8,0.8,0.4,1.0,0.240986,0.0313729830916358,0.1620763153579202
1000,2,0.8,0.8,0.5,1.0,0.300476,0.0318424145341298,0.2020464105100607
1000,2,0.8,0.8,0.6000000000000001,1.0,0.3589239999999999,0.0329342206054262,0.243313000063704
1000,2,0.8,0.8,0.7000000000000001,1.0,0.417802,0.0334243321845325,0.2841685767286735
1000,2,0.8,0.9,0.1,0.997,0.0585679999999999,0.0215485896920823,0.0466956957331187
1000,2,0.8,0.9,0.2,1.0,0.120636,0.0257234756827533,0.0834246965832061
1000,2,0.8,0.9,0.3,1.0,0.1792339999999999,0.0277487880679362,0.1239098543296698
1000,2,0.8,0.9,0.4,1.0,0.2402999999999999,0.0301301481215381,0.1625146393405837
1000,2,0.8,0.9,0.5,1.0,0.2991,0.0325061016833247,0.2035101963047552
1000,2,0.8,0.9,0.6000000000000001,1.0,0.3613619999999999,0.0321144873273153,0.2407870511468589
1000,2,0.8,0.9,0.7000000000000001,1.0,0.4211499999999999,0.0345113391877587,0.2809753797043435
1000,2,0.8,0.9,0.8,1.0,0.4814219999999999,0.0335589648249185,0.3203389142767391
1000,2,0.9,0.6,0.1,0.991,0.0791839999999999,0.0327006341754326,0.0387500709676769
1000,2,0.9,0.6,0.2,1.0,0.161916,0.0310944337110005,0.0491557524609277
1000,2,0.9,0.6,0.3,1.0,0.2383179999999999,0.0314100854737689,0.0692118197998001
1000,2,0.9,0.6,0.4,1.0,0.3191439999999999,0.0310536244517703,0.0866086369826936
1000,2,0.9,0.6,0.5,1.0,0.400718,0.0300534138440823,0.1037266600252799
1000,2,0.9,0.7,0.1,0.994,0.081474,0.0307562232608177,0.0358916703428525
1000,2,0.9,0.7,0.2,1.0,0.15933,0.0300768967767574,0.0505743413204759
1000,2,0.9,0.7,0.3,1.0,0.23981,0.0307002019928599,0.0675603137944163
1000,2,0.9,0.7,0.4,1.0,0.320892,0.0310091261067109,0.084962815395913
1000,2,0.9,0.7,0.5,1.0,0.39957,0.0315331800083886,0.1052593558787056
1000,2,0.9,0.7,0.6000000000000001,1.0,0.480176,0.0280461692858688,0.123059302777157
1000,2,0.9,0.8,0.1,0.998,0.0801399999999999,0.0279406707342733,0.0342683527471047
1000,2,0.9,0.8,0.2,1.0,0.16018,0.0299380675376332,0.049809878538298
1000,2,0.9,0.8,0.3,1.0,0.240694,0.0287659145837889,0.0659079054438844
1000,2,0.9,0.8,0.4,1.0,0.3196599999999999,0.0302893024324074,0.085854761079395
1000,2,0.9,0.8,0.5,1.0,0.3997,0.0302360086025952,0.1047539593523796
1000,2,0.9,0.8,0.6000000000000001,1.0,0.4804,0.0305660970077353,0.1234403175627802
1000,2,0.9,0.8,0.7000000000000001,1.0,0.56053,0.0289194646464182,0.1424337740846601
1000,2,0.9,0.9,0.1,1.0,0.0798459999999999,0.0229267075245862,0.0305170771863886
1000,2,0.9,0.9,0.2,1.0,0.1605239999999999,0.0266928817090611,0.047646112118409
1000,2,0.9,0.9,0.3,1.0,0.238504,0.0272449678339371,0.0672555127851985
1000,2,0.9,0.9,0.4,1.0,0.3201,0.0272528295176247,0.0844155435923977
1000,2,0.9,0.9,0.5,1.0,0.400594,0.0282585510900631,0.1033406986622405
1000,2,0.9,0.9,0.6000000000000001,1.0,0.479338,0.029821990327728,0.1242890984760933
1000,2,0.9,0.9,0.7000000000000001,1.0,0.559572,0.0293739961130188,0.1434642533873857
1000,2,0.9,0.9,0.8,1.0,0.6400279999999999,0.0298532818034204,0.1627309681652512
1000,5,0.6,0.6,0.1,0.766,0.03899,0.0501227711942605,0.0789430174239622
1000,5,0.6,0.6,0.2,0.908,0.07082,0.0520676352318658,0.1392688048343921
1000,5,0.6,0.6,0.3,0.988,0.108545,0.0505951365532581,0.1980210216113431
1000,5,0.6,0.6,0.4,0.999,0.143505,0.0527040576492236,0.2618484771771644
1000,5,0.6,0.6,0.5,0.999,0.180345,0.0513774816492655,0.323753494189638
1000,5,0.6,0.7,0.1,0.777,0.0376249999999999,0.0478050174635957,0.0785727370020925
1000,5,0.6,0.7,0.2,0.904,0.0694149999999999,0.050036851034627,0.139834276913781
1000,5,0.6,0.7,0.3,0.987,0.108995,0.0495718906977265,0.1973266961158576
1000,5,0.6,0.7,0.4,0.996,0.148605,0.0549558834350256,0.2573258148728961
1000,5,0.6,0.7,0.5,0.999,0.1812049999999999,0.0555968883031144,0.3236018773122306
1000,5,0.6,0.7,0.6000000000000001,1.0,0.2224049999999999,0.0559613495874397,0.3817152407227147
1000,5,0.6,0.8,0.1,0.767,0.034095,0.0444475146274407,0.0794800289380923
1000,5,0.6,0.8,0.2,0.94,0.0725599999999999,0.046692896961172,0.1357166165213383
1000,5,0.6,0.8,0.3,0.986,0.11148,0.0475064886775108,0.1944078187728056
1000,5,0.6,0.8,0.4,0.998,0.147445,0.0529343841375719,0.2580373519473489
1000,5,0.6,0.8,0.5,0.999,0.182475,0.0556888734454704,0.3223666778685415
1000,5,0.6,0.8,0.6000000000000001,1.0,0.2192049999999999,0.0571384965043952,0.3850537300169939
1000,5,0.6,0.8,0.7000000000000001,1.0,0.254275,0.0586642213437276,0.4495651510070593
1000,5,0.6,0.9,0.1,0.847,0.037165,0.0347562335527135,0.0717985027699046
1000,5,0.6,0.9,0.2,0.967,0.074865,0.0395508665650456,0.1312306176164693
1000,5,0.6,0.9,0.3,0.992,0.108415,0.0443066118186761,0.1966365301768723
1000,5,0.6,0.9,0.4,0.999,0.14654,0.0490283813946797,0.2581537332676016
1000,5,0.6,0.9,0.5,1.0,0.181945,0.0520893970043835,0.322288031115026
1000,5,0.6,0.9,0.6000000000000001,1.0,0.21772,0.0568122278143467,0.3864743199748207
1000,5,0.6,0.9,0.7000000000000001,1.0,0.256065,0.0599043346036353,0.4479544898759248
1000,5,0.6,0.9,0.8,1.0,0.29434,0.059760234986868,0.5091755591149285
1000,5,0.7,0.6,0.1,0.906,0.06708,0.0500437606298525,0.0598798797593983
1000,5,0.7,0.6,0.2,0.997,0.13586,0.0510339579580583,0.0819499847467954
1000,5,0.7,0.6,0.3,1.0,0.2034599999999999,0.0485750752746502,0.1080608624803633
1000,5,0.7,0.6,0.4,1.0,0.270215,0.0503151109050291,0.1391877329364912
1000,5,0.7,0.6,0.5,1.0,0.33899,0.0473774685322519,0.1678290797210066
1000,5,0.7,0.7,0.1,0.903,0.0662,0.0480001459790906,0.0586868809871507
1000,5,0.7,0.7,0.2,0.996,0.133115,0.0494936500613603,0.0831911954475953
1000,5,0.7,0.7,0.3,0.999,0.2033849999999999,0.0516699773714055,0.1095517001237315
1000,5,0.7,0.7,0.4,1.0,0.269745,0.0517309004470351,0.140141981575829
1000,5,0.7,0.7,0.5,1.0,0.335745,0.0515560665974723,0.1721484098096755
1000,5,0.7,0.7,0.6000000000000001,1.0,0.40691,0.0503093722176388,0.1995300729213519
1000,5,0.7,0.8,0.1,0.939,0.0672199999999999,0.0421948101311287,0.0534148855657297
1000,5,0.7,0.8,0.2,1.0,0.13381,0.0439216690599641,0.0794248072078239
1000,5,0.7,0.8,0.3,1.0,0.20112,0.0492348420294984,0.1104486305935932
1000,5,0.7,0.8,0.4,1.0,0.269515,0.0504959366148862,0.1399057718609207
1000,5,0.7,0.8,0.5,1.0,0.3388299999999999,0.0501736833260076,0.1687917355796782
1000,5,0.7,0.8,0.6000000000000001,1.0,0.4011849999999999,0.0502991130714625,0.2050728529084238
1000,5,0.7,0.8,0.7000000000000001,1.0,0.470495,0.0494254271387496,0.2347615279384593
1000,5,0.7,0.9,0.1,0.962,0.06685,0.036080872069967,0.0489841811200309
1000,5,0.7,0.9,0.2,0.999,0.1349449999999999,0.0399288904340114,0.0763208687057478
1000,5,0.7,0.9,0.3,1.0,0.20481,0.0425196639429549,0.1042461030446702
1000,5,0.7,0.9,0.4,1.0,0.269125,0.0454799714468116,0.1385446678872919
1000,5,0.7,0.9,0.5,1.0,0.33828,0.0486004485946745,0.1688579284487406
1000,5,0.7,0.9,0.6000000000000001,1.0,0.403985,0.0486365118535991,0.2019530267166105
1000,5,0.7,0.9,0.7000000000000001,1.0,0.46907,0.051471199562322,0.2365909972927964
1000,5,0.7,0.9,0.8,1.0,0.53787,0.0500591551968171,0.2668624177361811
1000,5,0.8,0.6,0.1,0.954,0.092025,0.0499992429872623,0.0506065707196209
1000,5,0.8,0.6,0.2,1.0,0.177695,0.0484035626775538,0.053273586325683
1000,5,0.8,0.6,0.3,1.0,0.26469,0.048860938297287,0.0602644173621549
1000,5,0.8,0.6,0.4,1.0,0.3503299999999999,0.0451134827554504,0.0670842753557046
1000,5,0.8,0.6,0.5,1.0,0.4397899999999999,0.0424488846473945,0.0736569752297771
1000,5,0.8,0.7,0.1,0.966,0.088715,0.0481143301290141,0.0493966091953688
1000,5,0.8,0.7,0.2,1.0,0.17472,0.0478352360693433,0.0540832691319598
1000,5,0.8,0.7,0.3,1.0,0.266265,0.04789278122529,0.0585617195785779
1000,5,0.8,0.7,0.4,1.0,0.352735,0.047553718373342,0.0670304035494342
1000,5,0.8,0.7,0.5,1.0,0.442035,0.0443914899432242,0.0729970889830546
1000,5,0.8,0.7,0.6000000000000001,1.0,0.53046,0.0404533666692263,0.0804403505710909
1000,5,0.8,0.8,0.1,0.982,0.088555,0.0414415779064863,0.0429729566122695
1000,5,0.8,0.8,0.2,1.0,0.175605,0.0451475057148484,0.0512969297326847
1000,5,0.8,0.8,0.3,1.0,0.26442,0.0467712641602849,0.058747765914969
1000,5,0.8,0.8,0.4,1.0,0.354595,0.0467525055133066,0.0651553911813903
1000,5,0.8,0.8,0.5,1.0,0.443665,0.0453243540723094,0.0722902137221906
1000,5,0.8,0.8,0.6000000000000001,1.0,0.5282100000000001,0.0444141702446248,0.0844064570989685
1000,5,0.8,0.8,0.7000000000000001,1.0,0.6192750000000001,0.0424287588149191,0.0911862105803285
1000,5,0.8,0.9,0.1,0.99,0.0881149999999999,0.0349627540272383,0.0369110417084102
1000,5,0.8,0.9,0.2,1.0,0.176495,0.0398381356498023,0.0462382417485786
1000,5,0.8,0.9,0.3,1.0,0.2636699999999999,0.0409751151317486,0.0547462327471032
1000,5,0.8,0.9,0.4,1.0,0.3557249999999999,0.0436222681354062,0.0621391583464083
1000,5,0.8,0.9,0.5,1.0,0.43989,0.043092282892008,0.0739479546708359
1000,5,0.8,0.9,0.6000000000000001,1.0,0.5309400000000001,0.0425849724654117,0.081123054676214
1000,5,0.8,0.9,0.7000000000000001,1.0,0.6196949999999999,0.0411317857477498,0.0902165450457953
1000,5,0.8,0.9,0.8,1.0,0.7071499999999998,0.039286396130479,0.1008117056695303
1000,5,0.9,0.6,0.1,0.975,0.0986099999999999,0.0497216264832531,0.049716194544635
1000,5,0.9,0.6,0.2,1.0,0.195815,0.0494166245081326,0.0495688914542175
1000,5,0.9,0.6,0.3,1.0,0.2939249999999999,0.0474791917438434,0.0478427110435853
1000,5,0.9,0.6,0.4,1.0,0.392395,0.0432985419932211,0.0439400159308118
1000,5,0.9,0.6,0.5,1.0,0.493,0.0423845071511566,0.0429377456324851
1000,5,0.9,0.7,0.1,0.979,0.098575,0.0476472941481427,0.0476447793572391
1000,5,0.9,0.7,0.2,1.0,0.1960199999999999,0.0476668829663922,0.0478089949695661
1000,5,0.9,0.7,0.3,1.0,0.2958100000000001,0.0464057905589097,0.0465714504820281
1000,5,0.9,0.7,0.4,1.0,0.39444,0.0469328146299482,0.0472376968109157
1000,5,0.9,0.7,0.5,1.0,0.49455,0.0439349266276589,0.0442498587568367
1000,5,0.9,0.7,0.6000000000000001,1.0,0.5894250000000001,0.0386378992992924,0.0400402922067259
1000,5,0.9,0.8,0.1,0.991,0.098205,0.0432761574172291,0.0432917428616589
1000,5,0.9,0.8,0.2,1.0,0.1976399999999999,0.0456038387650657,0.0456420858419069
1000,5,0.9,0.8,0.3,1.0,0.295785,0.046300134745781,0.0464685377432946
1000,5,0.9,0.8,0.4,1.0,0.39145,0.0450630467032376,0.0458448470386803
1000,5,0.9,0.8,0.5,1.0,0.48948,0.0438514829002686,0.0450743829685997
1000,5,0.9,0.8,0.6000000000000001,1.0,0.58928,0.0398706818510954,0.0412674205639267
1000,5,0.9,0.8,0.7000000000000001,1.0,0.6868800000000002,0.0372203029400749,0.0394474333765835
1000,5,0.9,0.9,0.1,0.997,0.100615,0.0349380514975068,0.0349259931855917
1000,5,0.9,0.9,0.2,1.0,0.196985,0.0390616254857063,0.0391583324466198
1000,5,0.9,0.9,0.3,1.0,0.295445,0.0410470685535135,0.041278626430636
1000,5,0.9,0.9,0.4,1.0,0.397605,0.0400023644821673,0.0400540260148714
1000,5,0.9,0.9,0.5,1.0,0.49215,0.0426854723477385,0.0433802950658475
1000,5,0.9,0.9,0.6000000000000001,1.0,0.588825,0.0407744642139161,0.0422584311114362
1000,5,0.9,0.9,0.7000000000000001,1.0,0.68778,0.0372190389029171,0.0391560978648281
1000,5,0.9,0.9,0.8,1.0,0.7869200000000001,0.0316522584575803,0.0342337552716613
1000,10,0.6,0.6,0.1,0.716,0.04538,0.0704373268730225,0.0891055553823666
1000,10,0.6,0.6,0.2,0.888,0.09285,0.0695256162238876,0.1277110018753278
1000,10,0.6,0.6,0.3,0.98,0.14364,0.0694634837563994,0.1710812672387015
1000,10,0.6,0.6,0.4,0.991,0.181,0.0742894266966633,0.2312453242770543
1000,10,0.6,0.6,0.5,1.0,0.23396,0.0732521964468252,0.275930788423474
1000,10,0.6,0.7,0.1,0.741,0.0480199999999999,0.066712293695616,0.084545845551393
1000,10,0.6,0.7,0.2,0.882,0.0918099999999999,0.0736603675645848,0.1308644336708794
1000,10,0.6,0.7,0.3,0.97,0.1387399999999999,0.0710877335822845,0.1762191817027874
1000,10,0.6,0.7,0.4,0.993,0.1857899999999999,0.0748517112608568,0.2268988761541141
1000,10,0.6,0.7,0.5,0.999,0.23548,0.0770201382866955,0.2754941015702514
1000,10,0.6,0.7,0.6000000000000001,0.999,0.27894,0.0754491150973221,0.3297975136352608
1000,10,0.6,0.8,0.1,0.782,0.04989,0.060791310920916,0.0787584916056675
1000,10,0.6,0.8,0.2,0.897,0.09007,0.067686605592071,0.1290794329085776
1000,10,0.6,0.8,0.3,0.976,0.14214,0.0682134405632312,0.1719540636332855
1000,10,0.6,0.8,0.4,0.995,0.18622,0.0721770124147648,0.2256240235435934
1000,10,0.6,0.8,0.5,0.999,0.23461,0.0744485761481741,0.2756245634917179
1000,10,0.6,0.8,0.6000000000000001,1.0,0.27973,0.07819425452961,0.3296681664947346
1000,10,0.6,0.8,0.7000000000000001,1.0,0.3283,0.0795791608578705,0.3801149826039484
1000,10,0.6,0.9,0.1,0.779,0.04482,0.0517014568522071,0.0755989417915356
1000,10,0.6,0.9,0.2,0.944,0.09251,0.0566216028200006,0.1214779815439818
1000,10,0.6,0.9,0.3,0.987,0.14129,0.0637204535153053,0.1710119878838908
1000,10,0.6,0.9,0.4,0.996,0.18717,0.0671744259633344,0.2231692183075435
1000,10,0.6,0.9,0.5,0.998,0.23544,0.0724406933570769,0.2742888987910375
1000,10,0.6,0.9,0.6000000000000001,1.0,0.28049,0.0738167244519072,0.3279178250720751
1000,10,0.6,0.9,0.7000000000000001,1.0,0.3278,0.0832627929671632,0.3813903512151297
1000,10,0.6,0.9,0.8,1.0,0.37077,0.0823315588677002,0.437047022641729
1000,10,0.7,0.6,0.1,0.85,0.08048,0.0721094263558473,0.0746699404044224
1000,10,0.7,0.6,0.2,0.991,0.16617,0.0714348236788895,0.0790082274196807
1000,10,0.7,0.6,0.3,1.0,0.2407699999999999,0.0671700745787803,0.0895293248047811
1000,10,0.7,0.6,0.4,1.0,0.31989,0.0653556367826009,0.103366822530249
1000,10,0.7,0.6,0.5,1.0,0.40099,0.0655577433848795,0.1187286822970759
1000,10,0.7,0.7,0.1,0.877,0.08265,0.069667288098727,0.071761410242553
1000,10,0.7,0.7,0.2,0.989,0.15985,0.0677042196717557,0.0786848142909418
1000,10,0.7,0.7,0.3,1.0,0.23939,0.0679525234663544,0.09103021476411
1000,10,0.7,0.7,0.4,1.0,0.32222,0.0672874371573119,0.1028241216835816
1000,10,0.7,0.7,0.5,1.0,0.40519,0.067261340961863,0.116226072806406
1000,10,0.7,0.7,0.6000000000000001,1.0,0.48178,0.0660590296280182,0.1354082715346445
1000,10,0.7,0.8,0.1,0.891,0.08197,0.0619391278236589,0.0644802295281274
1000,10,0.7,0.8,0.2,0.998,0.1618599999999999,0.0627493257165196,0.0734043595435584
1000,10,0.7,0.8,0.3,0.999,0.24361,0.0672888972691312,0.0877673059857713
1000,10,0.7,0.8,0.4,1.0,0.32023,0.0669172998934134,0.1040994716605228
1000,10,0.7,0.8,0.5,1.0,0.40046,0.0683026621271356,0.1207012841688107
1000,10,0.7,0.8,0.6000000000000001,1.0,0.4801,0.0696379166793453,0.1386383785248515
1000,10,0.7,0.8,0.7000000000000001,1.0,0.56057,0.0664333386823851,0.1544334808258883
1000,10,0.7,0.9,0.1,0.927,0.08256,0.0538344178434627,0.0565632389454493
1000,10,0.7,0.9,0.2,0.997,0.1613,0.0556975063374673,0.0677997050141075
1000,10,0.7,0.9,0.3,1.0,0.2420699999999999,0.060098476910209,0.0834511833349294
1000,10,0.7,0.9,0.4,1.0,0.3211599999999999,0.0624496145252663,0.1005574462682898
